#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr16	72872015	72872259	chr16:72872015-72872259	.	.	72872015	72872259	0	1	244	72872008	3
chr3	144147356	144147568	chr3:144147356-144147568	.	.	144147356	144147568	0	1	212	144147355	3
chr17	17860275	17860345	chr17:17860275-17860345	.	.	17860275	17860345	0	1	70	17860274	3
chr13	46246751	46247057	chr13:46246751-46247057	.	.	46246751	46247057	0	1	306	46246747	3
chr6	134403005	134403163	chr6:134403005-134403163	.	.	134403005	134403163	0	1	158	134403004	3
chr5	89150531	89150870	chr5:89150531-89150870	.	.	89150531	89150870	0	1	339	89150523	3
chr8	35241800	35242082	chr8:35241800-35242082	.	.	35241800	35242082	0	1	282	35241797	3
chr12	92963567	92963853	chr12:92963567-92963853	.	.	92963567	92963853	0	1	286	92963558	3
chr8	90143683	90143962	chr8:90143683-90143962	.	.	90143683	90143962	0	1	279	90143674	3
chr13	44348164	44348477	chr13:44348164-44348477	.	.	44348164	44348477	0	1	313	44348160	3
chr6	128467253	128467600	chr6:128467253-128467600	.	.	128467253	128467600	0	1	347	128467252	3
chr2	124784660	124784976	chr2:124784660-124784976	.	.	124784660	124784976	0	1	316	124784659	3
chr7	115372679	115372839	chr7:115372679-115372839	.	.	115372679	115372839	0	1	160	115372678	3
chr1	167637978	167638330	chr1:167637978-167638330	.	.	167637978	167638330	0	1	352	167637977	3
chr5	12041921	12042280	chr5:12041921-12042280	.	.	12041921	12042280	0	1	359	12041920	3
chr13	20372132	20372404	chr13:20372132-20372404	.	.	20372132	20372404	0	1	272	20372130	3
chr6	126869777	126870107	chr6:126869777-126870107	.	.	126869777	126870107	0	1	330	126869776	3
chr12	106926083	106926378	chr12:106926083-106926378	.	.	106926083	106926378	0	1	295	106926082	3
chr1	86423943	86424248	chr1:86423943-86424248	.	.	86423943	86424248	0	1	305	86423935	3
chr5	112431144	112431470	chr5:112431144-112431470	.	.	112431144	112431470	0	1	326	112431143	3
chr8	77284529	77284863	chr8:77284529-77284863	.	.	77284529	77284863	0	1	334	77284522	3
chr16	7685434	7685770	chr16:7685434-7685770	.	.	7685434	7685770	0	1	336	7685427	3
chr7	84321649	84321992	chr7:84321649-84321992	.	.	84321649	84321992	0	1	343	84321641	3
chr1	166856013	166856346	chr1:166856013-166856346	.	.	166856013	166856346	0	1	333	166856012	3
chr2	37881236	37881562	chr2:37881236-37881562	.	.	37881236	37881562	0	1	326	37881233	3
chr10	11354736	11354978	chr10:11354736-11354978	.	.	11354736	11354978	0	1	242	11354735	3
chr3	60947501	60947843	chr3:60947501-60947843	.	.	60947501	60947843	0	1	342	60947495	3
chr13	11998360	11998614	chr13:11998360-11998614	.	.	11998360	11998614	0	1	254	11998359	3
chr5	99461584	99461781	chr5:99461584-99461781	.	.	99461584	99461781	0	1	197	99461575	3
chr16	92160950	92161252	chr16:92160950-92161252	.	.	92160950	92161252	0	1	302	92160941	3
chr6	112588093	112588431	chr6:112588093-112588431	.	.	112588093	112588431	0	1	338	112588092	3
chr4	153725843	153726033	chr4:153725843-153726033	.	.	153725843	153726033	0	1	190	153725842	3
chr8	77279553	77279874	chr8:77279553-77279874	.	.	77279553	77279874	0	1	321	77279546	3
chr9	112447680	112448009	chr9:112447680-112448009	.	.	112447680	112448009	0	1	329	112447679	3
chr15	37605737	37606063	chr15:37605737-37606063	.	.	37605737	37606063	0	1	326	37605734	3
chr5	25198580	25198867	chr5:25198580-25198867	.	.	25198580	25198867	0	1	287	25198578	3
chr15	39919321	39919600	chr15:39919321-39919600	.	.	39919321	39919600	0	1	279	39919318	3
chr1	106874364	106874702	chr1:106874364-106874702	.	.	106874364	106874702	0	1	338	106874363	3
chr8	107830311	107830594	chr8:107830311-107830594	.	.	107830311	107830594	0	1	283	107830310	3
chr1	71000633	71000882	chr1:71000633-71000882	.	.	71000633	71000882	0	1	249	71000626	3
chr16	97070307	97070492	chr16:97070307-97070492	.	.	97070307	97070492	0	1	185	97070298	3
chr2	77266084	77266298	chr2:77266084-77266298	.	.	77266084	77266298	0	1	214	77266077	3
chr17	8364737	8365051	chr17:8364737-8365051	.	.	8364737	8365051	0	1	314	8364729	3
chr18	61268243	61268560	chr18:61268243-61268560	.	.	61268243	61268560	0	1	317	61268237	3
chr8	68653275	68653608	chr8:68653275-68653608	.	.	68653275	68653608	0	1	333	68653269	3
chr18	69300350	69300560	chr18:69300350-69300560	.	.	69300350	69300560	0	1	210	69300344	3
chr2	52686165	52686479	chr2:52686165-52686479	.	.	52686165	52686479	0	1	314	52686160	3
chr7	135161073	135161465	chr7:135161073-135161465	.	.	135161073	135161465	0	1	392	135161072	3
chr5	111668013	111668289	chr5:111668013-111668289	.	.	111668013	111668289	0	1	276	111668012	3
chr12	117507706	117507951	chr12:117507706-117507951	.	.	117507706	117507951	0	1	245	117507705	3
chr9	103683963	103684294	chr9:103683963-103684294	.	.	103683963	103684294	0	1	331	103683962	3
chr9	103403385	103403611	chr9:103403385-103403611	.	.	103403385	103403611	0	1	226	103403384	3
chr3	50758145	50758473	chr3:50758145-50758473	.	.	50758145	50758473	0	1	328	50758140	3
chrX	6914573	6914955	chrX:6914573-6914955	.	.	6914573	6914955	0	1	382	6914567	3
chr6	118327575	118327776	chr6:118327575-118327776	.	.	118327575	118327776	0	1	201	118327574	3
chr12	93171861	93172054	chr12:93171861-93172054	.	.	93171861	93172054	0	1	193	93171852	3
chr2	140830334	140830490	chr2:140830334-140830490	.	.	140830334	140830490	0	1	156	140830333	3
chr11	8455704	8455961	chr11:8455704-8455961	.	.	8455704	8455961	0	1	257	8455696	3
chr13	85402721	85403017	chr13:85402721-85403017	.	.	85402721	85403017	0	1	296	85402713	3
chrX	59524300	59524677	chrX:59524300-59524677	.	.	59524300	59524677	0	1	377	59524295	3
chr2	124704369	124704672	chr2:124704369-124704672	.	.	124704369	124704672	0	1	303	124704368	3
chr8	126221664	126221977	chr8:126221664-126221977	.	.	126221664	126221977	0	1	313	126221663	3
chr2	122721177	122721487	chr2:122721177-122721487	.	.	122721177	122721487	0	1	310	122721176	3
chr1	167534272	167534332	chr1:167534272-167534332	.	.	167534272	167534332	0	1	60	167534271	3
chr6	144351421	144351753	chr6:144351421-144351753	.	.	144351421	144351753	0	1	332	144351420	3
chr4	155201052	155201261	chr4:155201052-155201261	.	.	155201052	155201261	0	1	209	155201051	4
chr5	74404255	74404496	chr5:74404255-74404496	.	.	74404255	74404496	0	1	241	74404248	4
chr10	93171239	93171489	chr10:93171239-93171489	.	.	93171239	93171489	0	1	250	93171230	4
chr16	32650932	32651187	chr16:32650932-32651187	.	.	32650932	32651187	0	1	255	32650929	4
chr6	144903185	144903496	chr6:144903185-144903496	.	.	144903185	144903496	0	1	311	144903184	4
chr18	67249104	67249491	chr18:67249104-67249491	.	.	67249104	67249491	0	1	387	67249098	4
chr9	121675021	121675263	chr9:121675021-121675263	.	.	121675021	121675263	0	1	242	121675020	4
chr5	111178643	111178881	chr5:111178643-111178881	.	.	111178643	111178881	0	1	238	111178642	4
chr5	62574490	62574821	chr5:62574490-62574821	.	.	62574490	62574821	0	1	331	62574484	4
chr11	7145212	7145517	chr11:7145212-7145517	.	.	7145212	7145517	0	1	305	7145205	4
chr9	61427034	61427401	chr9:61427034-61427401	.	.	61427034	61427401	0	1	367	61427028	4
chr7	110956527	110956911	chr7:110956527-110956911	.	.	110956527	110956911	0	1	384	110956526	4
chr9	116384106	116384484	chr9:116384106-116384484	.	.	116384106	116384484	0	1	378	116384105	4
chr16	14088498	14088818	chr16:14088498-14088818	.	.	14088498	14088818	0	1	320	14088497	4
chr3	84046407	84046509	chr3:84046407-84046509	.	.	84046407	84046509	0	1	102	84046399	4
chr19	57100122	57100434	chr19:57100122-57100434	.	.	57100122	57100434	0	1	312	57100117	4
chr14	78678979	78679324	chr14:78678979-78679324	.	.	78678979	78679324	0	1	345	78678972	4
chr5	66075015	66075149	chr5:66075015-66075149	.	.	66075015	66075149	0	1	134	66075009	4
chr17	34330022	34330374	chr17:34330022-34330374	.	.	34330022	34330374	0	1	352	34330019	4
chr5	62791268	62791566	chr5:62791268-62791566	.	.	62791268	62791566	0	1	298	62791262	4
chr6	146077255	146077444	chr6:146077255-146077444	.	.	146077255	146077444	0	1	189	146077254	4
chr6	142561273	142561503	chr6:142561273-142561503	.	.	142561273	142561503	0	1	230	142561272	4
chr15	35662526	35662706	chr15:35662526-35662706	.	.	35662526	35662706	0	1	180	35662523	4
chr16	11448704	11449051	chr16:11448704-11449051	.	.	11448704	11449051	0	1	347	11448703	4
chr14	73290070	73290340	chr14:73290070-73290340	.	.	73290070	73290340	0	1	270	73290063	4
chr6	12125005	12125323	chr6:12125005-12125323	.	.	12125005	12125323	0	1	318	12125004	4
chr16	95860640	95860943	chr16:95860640-95860943	.	.	95860640	95860943	0	1	303	95860631	4
chr1	80703358	80703720	chr1:80703358-80703720	.	.	80703358	80703720	0	1	362	80703350	4
chr11	109218855	109219046	chr11:109218855-109219046	.	.	109218855	109219046	0	1	191	109218854	4
chr2	18982597	18982845	chr2:18982597-18982845	.	.	18982597	18982845	0	1	248	18982596	4
chr1	161794613	161794859	chr1:161794613-161794859	.	.	161794613	161794859	0	1	246	161794612	4
chr13	45455658	45455958	chr13:45455658-45455958	.	.	45455658	45455958	0	1	300	45455654	4
chr5	37051120	37051423	chr5:37051120-37051423	.	.	37051120	37051423	0	1	303	37051117	4
chr15	59762357	59762677	chr15:59762357-59762677	.	.	59762357	59762677	0	1	320	59762352	4
chr15	6525364	6525641	chr15:6525364-6525641	.	.	6525364	6525641	0	1	277	6525358	4
chr10	42068490	42068776	chr10:42068490-42068776	.	.	42068490	42068776	0	1	286	42068486	4
chr15	6525746	6525800	chr15:6525746-6525800	.	.	6525746	6525800	0	1	54	6525740	4
chr17	36265908	36266222	chr17:36265908-36266222	.	.	36265908	36266222	0	1	314	36265905	4
chr13	5956153	5956506	chr13:5956153-5956506	.	.	5956153	5956506	0	1	353	5956148	4
chrX	77808789	77808855	chrX:77808789-77808855	.	.	77808789	77808855	0	1	66	77808782	4
chr17	86435608	86435913	chr17:86435608-86435913	.	.	86435608	86435913	0	1	305	86435600	4
chr13	52989060	52989417	chr13:52989060-52989417	.	.	52989060	52989417	0	1	357	52989055	4
chr6	146077464	146077748	chr6:146077464-146077748	.	.	146077464	146077748	0	1	284	146077463	4
chr18	20869444	20869781	chr18:20869444-20869781	.	.	20869444	20869781	0	1	337	20869442	4
chr5	9015320	9015643	chr5:9015320-9015643	.	.	9015320	9015643	0	1	323	9015311	4
chr3	133394521	133394804	chr3:133394521-133394804	.	.	133394521	133394804	0	1	283	133394520	4
chr7	31164757	31165074	chr7:31164757-31165074	.	.	31164757	31165074	0	1	317	31164754	4
chr1	39105332	39105640	chr1:39105332-39105640	.	.	39105332	39105640	0	1	308	39105329	4
chr6	121272318	121272656	chr6:121272318-121272656	.	.	121272318	121272656	0	1	338	121272317	4
chr17	17637402	17637722	chr17:17637402-17637722	.	.	17637402	17637722	0	1	320	17637401	4
chr9	102577609	102577841	chr9:102577609-102577841	.	.	102577609	102577841	0	1	232	102577608	4
chr18	24178695	24179053	chr18:24178695-24179053	.	.	24178695	24179053	0	1	358	24178693	4
chr7	75892899	75893115	chr7:75892899-75893115	.	.	75892899	75893115	0	1	216	75892892	4
chr2	11216430	11216725	chr2:11216430-11216725	.	.	11216430	11216725	0	1	295	11216429	4
chr6	140729409	140729760	chr6:140729409-140729760	.	.	140729409	140729760	0	1	351	140729408	4
chr11	58116611	58116767	chr11:58116611-58116767	.	.	58116611	58116767	0	1	156	58116606	4
chr1	92190454	92190778	chr1:92190454-92190778	.	.	92190454	92190778	0	1	324	92190445	4
chr12	104062023	104062304	chr12:104062023-104062304	.	.	104062023	104062304	0	1	281	104062022	4
chr13	6624602	6624954	chr13:6624602-6624954	.	.	6624602	6624954	0	1	352	6624596	4
chr13	37544706	37545041	chr13:37544706-37545041	.	.	37544706	37545041	0	1	335	37544703	4
chr14	118577944	118578179	chr14:118577944-118578179	.	.	118577944	118578179	0	1	235	118577943	4
chr13	93762937	93763284	chr13:93762937-93763284	.	.	93762937	93763284	0	1	347	93762928	4
chr12	102319880	102320292	chr12:102319880-102320292	.	.	102319880	102320292	0	1	412	102319879	4
chr13	45413807	45414144	chr13:45413807-45414144	.	.	45413807	45414144	0	1	337	45413803	4
chr15	51870929	51871266	chr15:51870929-51871266	.	.	51870929	51871266	0	1	337	51870924	4
chr9	89209034	89209124	chr9:89209034-89209124	.	.	89209034	89209124	0	1	90	89209026	4
chr17	51303060	51303277	chr17:51303060-51303277	.	.	51303060	51303277	0	1	217	51303055	4
chr18	80178493	80178714	chr18:80178493-80178714	.	.	80178493	80178714	0	1	221	80178485	4
chr5	142730311	142730576	chr5:142730311-142730576	.	.	142730311	142730576	0	1	265	142730310	4
chr5	8456643	8456937	chr5:8456643-8456937	.	.	8456643	8456937	0	1	294	8456635	4
chr12	112823223	112823574	chr12:112823223-112823574	.	.	112823223	112823574	0	1	351	112823222	4
chr6	108168042	108168378	chr6:108168042-108168378	.	.	108168042	108168378	0	1	336	108168041	4
chr12	69912856	69913033	chr12:69912856-69913033	.	.	69912856	69913033	0	1	177	69912850	4
chr18	80598236	80598586	chr18:80598236-80598586	.	.	80598236	80598586	0	1	350	80598228	4
chr17	78430390	78430515	chr17:78430390-78430515	.	.	78430390	78430515	0	1	125	78430383	4
chr3	9786768	9786994	chr3:9786768-9786994	.	.	9786768	9786994	0	1	226	9786759	4
chr2	33856860	33856925	chr2:33856860-33856925	.	.	33856860	33856925	0	1	65	33856857	4
chr3	9983350	9983519	chr3:9983350-9983519	.	.	9983350	9983519	0	1	169	9983341	4
chr17	12677211	12677417	chr17:12677211-12677417	.	.	12677211	12677417	0	1	206	12677210	4
chr6	40898457	40898773	chr6:40898457-40898773	.	.	40898457	40898773	0	1	316	40898453	4
chr12	25187210	25187452	chr12:25187210-25187452	.	.	25187210	25187452	0	1	242	25187208	4
chr2	166491907	166492208	chr2:166491907-166492208	.	.	166491907	166492208	0	1	301	166491906	4
chr1	178182215	178182555	chr1:178182215-178182555	.	.	178182215	178182555	0	1	340	178182214	4
chr10	21207409	21207739	chr10:21207409-21207739	.	.	21207409	21207739	0	1	330	21207407	4
chr7	99093028	99093228	chr7:99093028-99093228	.	.	99093028	99093228	0	1	200	99093019	4
chr7	122317565	122317902	chr7:122317565-122317902	.	.	122317565	122317902	0	1	337	122317564	4
chr18	62726578	62726819	chr18:62726578-62726819	.	.	62726578	62726819	0	1	241	62726572	4
chr9	40424115	40424340	chr9:40424115-40424340	.	.	40424115	40424340	0	1	225	40424111	4
chr10	26785038	26785351	chr10:26785038-26785351	.	.	26785038	26785351	0	1	313	26785036	4
chr2	60809675	60809971	chr2:60809675-60809971	.	.	60809675	60809971	0	1	296	60809669	4
chr5	125136981	125137258	chr5:125136981-125137258	.	.	125136981	125137258	0	1	277	125136980	4
chr3	152926237	152926536	chr3:152926237-152926536	.	.	152926237	152926536	0	1	299	152926236	4
chr1	181865894	181866083	chr1:181865894-181866083	.	.	181865894	181866083	0	1	189	181865893	4
chr7	114145853	114146186	chr7:114145853-114146186	.	.	114145853	114146186	0	1	333	114145852	4
chr13	91090906	91091178	chr13:91090906-91091178	.	.	91090906	91091178	0	1	272	91090897	4
chr13	23584430	23584603	chr13:23584430-23584603	.	.	23584430	23584603	0	1	173	23584428	4
chr12	103116615	103116854	chr12:103116615-103116854	.	.	103116615	103116854	0	1	239	103116614	4
chr9	100463801	100464144	chr9:100463801-100464144	.	.	100463801	100464144	0	1	343	100463800	4
chr8	116927829	116928153	chr8:116927829-116928153	.	.	116927829	116928153	0	1	324	116927828	4
chr14	61691847	61692116	chr14:61691847-61692116	.	.	61691847	61692116	0	1	269	61691841	4
chr18	89221797	89222159	chr18:89221797-89222159	.	.	89221797	89222159	0	1	362	89221789	4
chr4	119878276	119878577	chr4:119878276-119878577	.	.	119878276	119878577	0	1	301	119878275	4
chr7	131469523	131469846	chr7:131469523-131469846	.	.	131469523	131469846	0	1	323	131469522	4
chr1	54870755	54871059	chr1:54870755-54871059	.	.	54870755	54871059	0	1	304	54870750	4
chr1	165044732	165045025	chr1:165044732-165045025	.	.	165044732	165045025	0	1	293	165044731	4
chr18	46921645	46921972	chr18:46921645-46921972	.	.	46921645	46921972	0	1	327	46921641	4
chr2	148719397	148719622	chr2:148719397-148719622	.	.	148719397	148719622	0	1	225	148719396	4
chr2	92464571	92464898	chr2:92464571-92464898	.	.	92464571	92464898	0	1	327	92464562	4
chr4	19953543	19953859	chr4:19953543-19953859	.	.	19953543	19953859	0	1	316	19953542	4
chr14	120519913	120520281	chr14:120519913-120520281	.	.	120519913	120520281	0	1	368	120519912	4
chr9	51990676	51991044	chr9:51990676-51991044	.	.	51990676	51991044	0	1	368	51990671	4
chr6	89110248	89110553	chr6:89110248-89110553	.	.	89110248	89110553	0	1	305	89110240	4
chr14	120270080	120270376	chr14:120270080-120270376	.	.	120270080	120270376	0	1	296	120270079	4
chr5	107186395	107186687	chr5:107186395-107186687	.	.	107186395	107186687	0	1	292	107186394	4
chr14	75182509	75182805	chr14:75182509-75182805	.	.	75182509	75182805	0	1	296	75182502	4
chr2	13841054	13841445	chr2:13841054-13841445	.	.	13841054	13841445	0	1	391	13841053	4
chr18	77157934	77158231	chr18:77157934-77158231	.	.	77157934	77158231	0	1	297	77157927	4
chr16	32207641	32207799	chr16:32207641-32207799	.	.	32207641	32207799	0	1	158	32207638	4
chr7	44741382	44741463	chr7:44741382-44741463	.	.	44741382	44741463	0	1	81	44741378	4
chr3	154183035	154183189	chr3:154183035-154183189	.	.	154183035	154183189	0	1	154	154183034	4
chr7	126096666	126096847	chr7:126096666-126096847	.	.	126096666	126096847	0	1	181	126096665	4
chr1	52679127	52679508	chr1:52679127-52679508	.	.	52679127	52679508	0	1	381	52679122	4
chr4	87921956	87922170	chr4:87921956-87922170	.	.	87921956	87922170	0	1	214	87921948	4
chr4	152451433	152451744	chr4:152451433-152451744	.	.	152451433	152451744	0	1	311	152451432	4
chr9	13608929	13609032	chr9:13608929-13609032	.	.	13608929	13609032	0	1	103	13608928	4
chr16	93788390	93788702	chr16:93788390-93788702	.	.	93788390	93788702	0	1	312	93788381	4
chr3	129520657	129520759	chr3:129520657-129520759	.	.	129520657	129520759	0	1	102	129520656	4
chr17	9921364	9921715	chr17:9921364-9921715	.	.	9921364	9921715	0	1	351	9921355	4
chr7	72301810	72302099	chr7:72301810-72302099	.	.	72301810	72302099	0	1	289	72301803	4
chr9	66300695	66301039	chr9:66300695-66301039	.	.	66300695	66301039	0	1	344	66300689	4
chr10	68222704	68223083	chr10:68222704-68223083	.	.	68222704	68223083	0	1	379	68222698	4
chr7	112219429	112219770	chr7:112219429-112219770	.	.	112219429	112219770	0	1	341	112219428	4
chr13	35805101	35805468	chr13:35805101-35805468	.	.	35805101	35805468	0	1	367	35805098	4
chr6	134437024	134437345	chr6:134437024-134437345	.	.	134437024	134437345	0	1	321	134437023	4
chr18	65423651	65423803	chr18:65423651-65423803	.	.	65423651	65423803	0	1	152	65423645	4
chr1	143985050	143985247	chr1:143985050-143985247	.	.	143985050	143985247	0	1	197	143985049	4
chrX	20168453	20168850	chrX:20168453-20168850	.	.	20168453	20168850	0	1	397	20168451	4
chr18	79263139	79263460	chr18:79263139-79263460	.	.	79263139	79263460	0	1	321	79263132	4
chr1	133846939	133847264	chr1:133846939-133847264	.	.	133846939	133847264	0	1	325	133846938	4
chr12	71718938	71719216	chr12:71718938-71719216	.	.	71718938	71719216	0	1	278	71718931	4
chr3	152907939	152908038	chr3:152907939-152908038	.	.	152907939	152908038	0	1	99	152907938	4
chr6	142847994	142848165	chr6:142847994-142848165	.	.	142847994	142848165	0	1	171	142847993	4
chr7	67356000	67356323	chr7:67356000-67356323	.	.	67356000	67356323	0	1	323	67355994	4
chr10	54092241	54092555	chr10:54092241-54092555	.	.	54092241	54092555	0	1	314	54092236	4
chr2	165541030	165541292	chr2:165541030-165541292	.	.	165541030	165541292	0	1	262	165541029	4
