chr	start	end	repName	id	pid	cpm.c
chr12	118400996	118401354	ORR1E	chr12:118400996-118401354|ORR1E	chr12:118400750-118401325|peak_77238	4
chr12	118640886	118641223	ORR1D2	chr12:118640886-118641223|ORR1D2	chr12:118640811-118641433|peak_77267	5
chr12	119511015	119511363	ORR1E	chr12:119511015-119511363|ORR1E	chr12:119511052-119511551|peak_77412	7
chr13	3514078	3514304	ORR1D2	chr13:3514078-3514304|ORR1D2	chr13:3513943-3514502|peak_77452	2
chr13	3657624	3658026	ORR1D2	chr13:3657624-3658026|ORR1D2	chr13:3657860-3658129|peak_77486	6
chr13	3725620	3725862	ORR1E	chr13:3725620-3725862|ORR1E	chr13:3725445-3726736|peak_77502	7
chr13	4911997	4912305	ORR1E	chr13:4911997-4912305|ORR1E	chr13:4911771-4912370|peak_77640	5
chr13	5880732	5881092	ORR1D2	chr13:5880732-5881092|ORR1D2	chr13:5880704-5881197|peak_77814	3
chr13	5938050	5938365	ORR1D2	chr13:5938050-5938365|ORR1D2	chr13:5937827-5938423|peak_77832	5
chr13	5956153	5956506	ORR1E	chr13:5956153-5956506|ORR1E	chr13:5955733-5956636|peak_77838	4
chr13	6119743	6120088	ORR1D2	chr13:6119743-6120088|ORR1D2	chr13:6119592-6120354|peak_77874	1
chr13	6167525	6167652	ORR1E	chr13:6167525-6167652|ORR1E	chr13:6167356-6167851|peak_77886	8
chr13	6487864	6488172	ORR1E	chr13:6487864-6488172|ORR1E	chr13:6487753-6488328|peak_77929	3
chr13	6624602	6624954	ORR1E	chr13:6624602-6624954|ORR1E	chr13:6624045-6625082|peak_77961	4
chr13	7074802	7075090	ORR1D2	chr13:7074802-7075090|ORR1D2	chr13:7074654-7075213|peak_78020	6
chr13	7103400	7103662	ORR1E	chr13:7103400-7103662|ORR1E	chr13:7103149-7103782|peak_78023	2
chr13	8162844	8163223	ORR1E	chr13:8162844-8163223|ORR1E	chr13:8163012-8163289|peak_78035	8
chr13	8644038	8644324	ORR1E	chr13:8644038-8644324|ORR1E	chr13:8643797-8644479|peak_78076	1
chr13	8733235	8733324	ORR1E	chr13:8733235-8733324|ORR1E	chr13:8733128-8733385|peak_78091	8
chr13	9086635	9086959	ORR1D2	chr13:9086635-9086959|ORR1D2	chr13:9086503-9086825|peak_78152	2
chr13	9180320	9180588	ORR1E	chr13:9180320-9180588|ORR1E	chr13:9179878-9180795|peak_78177	5
chr13	9203453	9203800	ORR1D2	chr13:9203453-9203800|ORR1D2	chr13:9203326-9204116|peak_78185	3
chr13	9415009	9415394	ORR1D2	chr13:9415009-9415394|ORR1D2	chr13:9415240-9415497|peak_78229	6
chr13	9599417	9599777	ORR1E	chr13:9599417-9599777|ORR1E	chr13:9599220-9600213|peak_78267	2
chr13	9924333	9924630	ORR1E	chr13:9924333-9924630|ORR1E	chr13:9924271-9924806|peak_78338	8
chr13	10049387	10049642	ORR1D2	chr13:10049387-10049642|ORR1D2	chr13:10049441-10049725|peak_78363	3
chr13	10070891	10071154	ORR1E	chr13:10070891-10071154|ORR1E	chr13:10070731-10071839|peak_78373	3
chr13	11323873	11324176	ORR1E	chr13:11323873-11324176|ORR1E	chr13:11323878-11324135|peak_78441	8
chr13	11958905	11959223	ORR1E	chr13:11958905-11959223|ORR1E	chr13:11958764-11960339|peak_78484	8
chr13	11998360	11998614	ORR1E	chr13:11998360-11998614|ORR1E	chr13:11998276-11998545|peak_78494	3
chr13	12058622	12058939	ORR1E	chr13:12058622-12058939|ORR1E	chr13:12058051-12058981|peak_78505	6
chr13	12094560	12094874	ORR1E	chr13:12094560-12094874|ORR1E	chr13:12094369-12094969|peak_78513	8
chr13	12356039	12356391	ORR1E	chr13:12356039-12356391|ORR1E	chr13:12356026-12356543|peak_78550	1
chr13	12525810	12525887	ORR1D2	chr13:12525810-12525887|ORR1D2	chr13:12525630-12526138|peak_78583	2
chr13	13483156	13483495	ORR1D2	chr13:13483156-13483495|ORR1D2	chr13:13483123-13483908|peak_78674	2
chr13	14110460	14110778	ORR1E	chr13:14110460-14110778|ORR1E	chr13:14110347-14110864|peak_78805	4
chr13	15323769	15324111	ORR1D2	chr13:15323769-15324111|ORR1D2	chr13:15323698-15324197|peak_78847	6
chr13	15782626	15782937	ORR1D2	chr13:15782626-15782937|ORR1D2	chr13:15782546-15783067|peak_78906	6
chr13	16132386	16132463	ORR1E	chr13:16132386-16132463|ORR1E	chr13:16132028-16132679|peak_78958	1
chr13	16302662	16302963	ORR1D2	chr13:16302662-16302963|ORR1D2	chr13:16302649-16303150|peak_78981	6
chr13	17755022	17755344	ORR1E	chr13:17755022-17755344|ORR1E	chr13:17754874-17755487|peak_79147	7
chr13	17780002	17780320	ORR1E	chr13:17780002-17780320|ORR1E	chr13:17779819-17780452|peak_79151	6
chr13	17827326	17827664	ORR1D2	chr13:17827326-17827664|ORR1D2	chr13:17827182-17827671|peak_79163	2
chr13	18773299	18773607	ORR1E	chr13:18773299-18773607|ORR1E	chr13:18773465-18773744|peak_79249	8
chr13	19386068	19386339	ORR1E	chr13:19386068-19386339|ORR1E	chr13:19385795-19386350|peak_79343	8
chr13	19457151	19457479	ORR1E	chr13:19457151-19457479|ORR1E	chr13:19456961-19457519|peak_79358	4
chr13	20237154	20237527	ORR1E	chr13:20237154-20237527|ORR1E	chr13:20237204-20237479|peak_79523	4
chr13	20372132	20372404	ORR1E	chr13:20372132-20372404|ORR1E	chr13:20372125-20372760|peak_79554	3
chr13	20762907	20763028	ORR1E	chr13:20762907-20763028|ORR1E	chr13:20762746-20763305|peak_79606	6
chr13	21321119	21321380	ORR1E	chr13:21321119-21321380|ORR1E	chr13:21321090-21321361|peak_79674	5
chr13	21377645	21377970	ORR1D2	chr13:21377645-21377970|ORR1D2	chr13:21377679-21378238|peak_79680	5
chr13	21377974	21378201	ORR1D2	chr13:21377974-21378201|ORR1D2	chr13:21377679-21378238|peak_79680	5
chr13	23584430	23584603	ORR1E	chr13:23584430-23584603|ORR1E	chr13:23584273-23585453|peak_79873	4
chr13	23716321	23716488	ORR1D2	chr13:23716321-23716488|ORR1D2	chr13:23716133-23717170|peak_79897	5
chr13	23910146	23910410	ORR1D2	chr13:23910146-23910410|ORR1D2	chr13:23909978-23910615|peak_79940	3
chr13	23910869	23910942	ORR1D2	chr13:23910869-23910942|ORR1D2	chr13:23910804-23911067|peak_79941	2
chr13	23964282	23964625	ORR1E	chr13:23964282-23964625|ORR1E	chr13:23964163-23964662|peak_79958	5
chr13	24528182	24528393	ORR1E	chr13:24528182-24528393|ORR1E	chr13:24527557-24529034|peak_80108	2
chr13	24559945	24560312	ORR1E	chr13:24559945-24560312|ORR1E	chr13:24559920-24560474|peak_80118	1
chr13	25158992	25159285	ORR1E	chr13:25158992-25159285|ORR1E	chr13:25159123-25159380|peak_80246	8
chr13	26791894	26792117	ORR1D2	chr13:26791894-26792117|ORR1D2	chr13:26791745-26792336|peak_80309	5
chr13	26920685	26921034	ORR1E	chr13:26920685-26921034|ORR1E	chr13:26920756-26921013|peak_80312	8
chr13	28541622	28541949	ORR1E	chr13:28541622-28541949|ORR1E	chr13:28541558-28542142|peak_80404	3
chr13	28557078	28557435	ORR1E	chr13:28557078-28557435|ORR1E	chr13:28556356-28557701|peak_80411	3
chr13	28842795	28843132	ORR1E	chr13:28842795-28843132|ORR1E	chr13:28842700-28844462|peak_80492	7
chr13	28856516	28856776	ORR1E	chr13:28856516-28856776|ORR1E	chr13:28856354-28857186|peak_80496	3
chr13	28926001	28926351	ORR1D2	chr13:28926001-28926351|ORR1D2	chr13:28926080-28926347|peak_80516	3
chr13	29122307	29122568	ORR1E	chr13:29122307-29122568|ORR1E	chr13:29122093-29122610|peak_80549	8
chr13	29744395	29744526	ORR1D2	chr13:29744395-29744526|ORR1D2	chr13:29744113-29744683|peak_80666	2
chr13	29792087	29792427	ORR1D2	chr13:29792087-29792427|ORR1D2	chr13:29791974-29792565|peak_80687	4
chr13	29903320	29903549	ORR1E	chr13:29903320-29903549|ORR1E	chr13:29903225-29903825|peak_80701	8
chr13	30004851	30005168	ORR1E	chr13:30004851-30005168|ORR1E	chr13:30005014-30005313|peak_80723	8
chr13	30098409	30098772	ORR1E	chr13:30098409-30098772|ORR1E	chr13:30098379-30098972|peak_80746	8
chr13	30193401	30193702	ORR1E	chr13:30193401-30193702|ORR1E	chr13:30193236-30193847|peak_80769	6
chr13	30625583	30625903	ORR1D2	chr13:30625583-30625903|ORR1D2	chr13:30625010-30625997|peak_80858	5
chr13	30636531	30636725	ORR1E	chr13:30636531-30636725|ORR1E	chr13:30636371-30637005|peak_80863	2
chr13	30972175	30972494	ORR1E	chr13:30972175-30972494|ORR1E	chr13:30971999-30972614|peak_80993	3
chr13	31371388	31371755	ORR1E	chr13:31371388-31371755|ORR1E	chr13:31371327-31371584|peak_81052	8
chr13	32076889	32077111	ORR1E	chr13:32076889-32077111|ORR1E	chr13:32076698-32077329|peak_81168	3
chr13	32533643	32533937	ORR1D2	chr13:32533643-32533937|ORR1D2	chr13:32533579-32533848|peak_81244	3
chr13	32655730	32655993	ORR1E	chr13:32655730-32655993|ORR1E	chr13:32655527-32656086|peak_81262	2
chr13	32826053	32826245	ORR1D2	chr13:32826053-32826245|ORR1D2	chr13:32825460-32826487|peak_81297	2
chr13	32861737	32861978	ORR1E	chr13:32861737-32861978|ORR1E	chr13:32861639-32862293|peak_81311	7
chr13	34354858	34355206	ORR1D2	chr13:34354858-34355206|ORR1D2	chr13:34354797-34355371|peak_81533	3
chr13	34555100	34555449	ORR1E	chr13:34555100-34555449|ORR1E	chr13:34554973-34555502|peak_81558	8
chr13	34678157	34678530	ORR1D2	chr13:34678157-34678530|ORR1D2	chr13:34678086-34678587|peak_81585	1
chr13	34784656	34784982	ORR1E	chr13:34784656-34784982|ORR1E	chr13:34784697-34785299|peak_81620	5
chr13	35080623	35080885	ORR1E	chr13:35080623-35080885|ORR1E	chr13:35080419-35080930|peak_81667	5
chr13	35129645	35129708	ORR1E	chr13:35129645-35129708|ORR1E	chr13:35129370-35129964|peak_81673	3
chr13	35711593	35711970	ORR1D2	chr13:35711593-35711970|ORR1D2	chr13:35711566-35712146|peak_81776	5
chr13	35805101	35805468	ORR1E	chr13:35805101-35805468|ORR1E	chr13:35805018-35805653|peak_81799	4
chr13	35888561	35888870	ORR1E	chr13:35888561-35888870|ORR1E	chr13:35888230-35889156|peak_81825	2
chr13	37006356	37006733	ORR1D2	chr13:37006356-37006733|ORR1D2	chr13:37006101-37006782|peak_82018	3
chr13	37114989	37115264	ORR1D2	chr13:37114989-37115264|ORR1D2	chr13:37114772-37115361|peak_82046	4
chr13	37189592	37189869	ORR1E	chr13:37189592-37189869|ORR1E	chr13:37189403-37189981|peak_82061	5
chr13	37337470	37337804	ORR1E	chr13:37337470-37337804|ORR1E	chr13:37337148-37338353|peak_82088	6
chr13	37544706	37545041	ORR1E	chr13:37544706-37545041|ORR1E	chr13:37544587-37545142|peak_82151	4
chr13	37620397	37620541	ORR1E	chr13:37620397-37620541|ORR1E	chr13:37619627-37620677|peak_82177	6
chr13	37958979	37959275	ORR1D2	chr13:37958979-37959275|ORR1D2	chr13:37958386-37959811|peak_82277	5
chr13	38062873	38063019	ORR1E	chr13:38062873-38063019|ORR1E	chr13:38062445-38063191|peak_82302	4
chr13	38286149	38286431	ORR1E	chr13:38286149-38286431|ORR1E	chr13:38285905-38286414|peak_82339	8
chr13	38426882	38427206	ORR1E	chr13:38426882-38427206|ORR1E	chr13:38426787-38427044|peak_82373	8
chr13	38546780	38547108	ORR1D2	chr13:38546780-38547108|ORR1D2	chr13:38546352-38547240|peak_82401	2
chr13	38989033	38989122	ORR1E	chr13:38989033-38989122|ORR1E	chr13:38988785-38989418|peak_82453	1
chr13	40788389	40788666	ORR1E	chr13:40788389-40788666|ORR1E	chr13:40788103-40788721|peak_82578	6
chr13	40946754	40946990	ORR1E	chr13:40946754-40946990|ORR1E	chr13:40946434-40947043|peak_82624	6
chr13	40979312	40979631	ORR1E	chr13:40979312-40979631|ORR1E	chr13:40979196-40979789|peak_82635	8
chr13	41097709	41097845	ORR1D2	chr13:41097709-41097845|ORR1D2	chr13:41097261-41098171|peak_82654	3
chr13	41179771	41180034	ORR1E	chr13:41179771-41180034|ORR1E	chr13:41179694-41179951|peak_82666	8
chr13	41433413	41433471	ORR1E	chr13:41433413-41433471|ORR1E	chr13:41433036-41433714|peak_82729	6
chr13	41546556	41546850	ORR1E	chr13:41546556-41546850|ORR1E	chr13:41546016-41546985|peak_82774	2
chr13	41624161	41624517	ORR1E	chr13:41624161-41624517|ORR1E	chr13:41624054-41624590|peak_82802	6
chr13	41718372	41718708	ORR1E	chr13:41718372-41718708|ORR1E	chr13:41718156-41718647|peak_82823	8
chr13	41758134	41758417	ORR1E	chr13:41758134-41758417|ORR1E	chr13:41758029-41758942|peak_82830	7
chr13	41783927	41784128	ORR1E	chr13:41783927-41784128|ORR1E	chr13:41783817-41784316|peak_82835	1
chr13	41900252	41900572	ORR1E	chr13:41900252-41900572|ORR1E	chr13:41900043-41900560|peak_82867	2
chr13	42076979	42077343	ORR1D2	chr13:42076979-42077343|ORR1D2	chr13:42076909-42077517|peak_82915	2
chr13	43450459	43450648	ORR1D2	chr13:43450459-43450648|ORR1D2	chr13:43450270-43450871|peak_83154	4
chr13	43512751	43512977	ORR1E	chr13:43512751-43512977|ORR1E	chr13:43512592-43513211|peak_83182	6
chr13	43514949	43515116	ORR1E	chr13:43514949-43515116|ORR1E	chr13:43514708-43515583|peak_83183	1
chr13	43854886	43855260	ORR1E	chr13:43854886-43855260|ORR1E	chr13:43854592-43855296|peak_83255	7
chr13	43919808	43920115	ORR1E	chr13:43919808-43920115|ORR1E	chr13:43919631-43920584|peak_83261	7
chr13	44095041	44095351	ORR1E	chr13:44095041-44095351|ORR1E	chr13:44094832-44095367|peak_83308	8
chr13	44305257	44305498	ORR1E	chr13:44305257-44305498|ORR1E	chr13:44305050-44305678|peak_83357	7
chr13	44348164	44348477	ORR1E	chr13:44348164-44348477|ORR1E	chr13:44348038-44348623|peak_83369	3
chr13	44538869	44539137	ORR1E	chr13:44538869-44539137|ORR1E	chr13:44538892-44539145|peak_83436	7
chr13	44579373	44579554	ORR1E	chr13:44579373-44579554|ORR1E	chr13:44579155-44580186|peak_83447	7
chr13	44939744	44939978	ORR1E	chr13:44939744-44939978|ORR1E	chr13:44939130-44940149|peak_83549	6
chr13	44952283	44952619	ORR1D2	chr13:44952283-44952619|ORR1D2	chr13:44952288-44953148|peak_83554	5
chr13	45040165	45040508	ORR1D2	chr13:45040165-45040508|ORR1D2	chr13:45040056-45040633|peak_83578	4
chr13	45266271	45266653	ORR1E	chr13:45266271-45266653|ORR1E	chr13:45266174-45267180|peak_83625	7
chr13	45413807	45414144	ORR1E	chr13:45413807-45414144|ORR1E	chr13:45413678-45414569|peak_83653	4
chr13	45455658	45455958	ORR1E	chr13:45455658-45455958|ORR1E	chr13:45454549-45456239|peak_83665	4
chr13	45748767	45749091	ORR1E	chr13:45748767-45749091|ORR1E	chr13:45748682-45749273|peak_83742	8
chr13	45935869	45936258	ORR1D2	chr13:45935869-45936258|ORR1D2	chr13:45935658-45936262|peak_83806	4
chr13	46246751	46247057	ORR1E	chr13:46246751-46247057|ORR1E	chr13:46246591-46247163|peak_83866	3
chr13	46256102	46256439	ORR1E	chr13:46256102-46256439|ORR1E	chr13:46255612-46256525|peak_83867	5
chr13	46263036	46263332	ORR1D2	chr13:46263036-46263332|ORR1D2	chr13:46262972-46263219|peak_83870	2
chr13	46339950	46340376	ORR1D2	chr13:46339950-46340376|ORR1D2	chr13:46339809-46340479|peak_83878	3
chr13	46346207	46346567	ORR1E	chr13:46346207-46346567|ORR1E	chr13:46346181-46346716|peak_83882	5
chr13	46397312	46397586	ORR1E	chr13:46397312-46397586|ORR1E	chr13:46397162-46397757|peak_83895	7
chr13	46453335	46453742	ORR1D2	chr13:46453335-46453742|ORR1D2	chr13:46453470-46453743|peak_83901	3
chr13	46602749	46602904	ORR1E	chr13:46602749-46602904|ORR1E	chr13:46602562-46603120|peak_83924	2
chr13	46651994	46652183	ORR1E	chr13:46651994-46652183|ORR1E	chr13:46651773-46652312|peak_83932	1
chr13	46810181	46810554	ORR1E	chr13:46810181-46810554|ORR1E	chr13:46809982-46810573|peak_83962	6
chr13	47174392	47174711	ORR1E	chr13:47174392-47174711|ORR1E	chr13:47174255-47175070|peak_84045	6
chr13	47488632	47488897	ORR1E	chr13:47488632-47488897|ORR1E	chr13:47488485-47489020|peak_84100	5
chr13	48845412	48845722	ORR1D2	chr13:48845412-48845722|ORR1D2	chr13:48845321-48845834|peak_84226	3
chr13	49267724	49268039	ORR1E	chr13:49267724-49268039|ORR1E	chr13:49267558-49268161|peak_84354	3
chr13	51071323	51071543	ORR1E	chr13:51071323-51071543|ORR1E	chr13:51071181-51071803|peak_84514	2
chr13	51371452	51371505	ORR1E	chr13:51371452-51371505|ORR1E	chr13:51371321-51371584|peak_84599	8
chr13	51950241	51950560	ORR1E	chr13:51950241-51950560|ORR1E	chr13:51950206-51950745|peak_84772	3
chr13	51959790	51960061	ORR1E	chr13:51959790-51960061|ORR1E	chr13:51959668-51959917|peak_84777	8
chr13	52071053	52071397	ORR1E	chr13:52071053-52071397|ORR1E	chr13:52070916-52071766|peak_84820	5
chr13	52078661	52079007	ORR1E	chr13:52078661-52079007|ORR1E	chr13:52078448-52079671|peak_84822	2
chr13	52114891	52115199	ORR1E	chr13:52114891-52115199|ORR1E	chr13:52114745-52115404|peak_84836	2
chr13	52258482	52258813	ORR1E	chr13:52258482-52258813|ORR1E	chr13:52258171-52258888|peak_84875	6
chr13	52578073	52578171	ORR1E	chr13:52578073-52578171|ORR1E	chr13:52577825-52578418|peak_84937	6
chr13	52646466	52646783	ORR1E	chr13:52646466-52646783|ORR1E	chr13:52646470-52647005|peak_84961	2
chr13	52989060	52989417	ORR1E	chr13:52989060-52989417|ORR1E	chr13:52988811-52989504|peak_85063	4
chr13	54149781	54149968	ORR1E	chr13:54149781-54149968|ORR1E	chr13:54149366-54150104|peak_85185	2
chr13	55103044	55103319	ORR1E	chr13:55103044-55103319|ORR1E	chr13:55102911-55103424|peak_85384	3
chr13	55706048	55706329	ORR1E	chr13:55706048-55706329|ORR1E	chr13:55705950-55706493|peak_85513	8
chr13	55709611	55709839	ORR1D2	chr13:55709611-55709839|ORR1D2	chr13:55709648-55709905|peak_85515	6
chr13	55895720	55895933	ORR1E	chr13:55895720-55895933|ORR1E	chr13:55895421-55896024|peak_85534	6
chr13	56188067	56188219	ORR1E	chr13:56188067-56188219|ORR1E	chr13:56187943-56188478|peak_85610	5
chr13	56334432	56334702	ORR1D2	chr13:56334432-56334702|ORR1D2	chr13:56334199-56335789|peak_85637	5
chr13	56765462	56765728	ORR1E	chr13:56765462-56765728|ORR1E	chr13:56764906-56765895|peak_85738	3
chr13	57838674	57838948	ORR1E	chr13:57838674-57838948|ORR1E	chr13:57838629-57838886|peak_85824	8
chr13	58470821	58470908	ORR1E	chr13:58470821-58470908|ORR1E	chr13:58470646-58471181|peak_85931	5
chr13	58716855	58716977	ORR1D2	chr13:58716855-58716977|ORR1D2	chr13:58716519-58717078|peak_85981	5
chr13	58920923	58921272	ORR1D2	chr13:58920923-58921272|ORR1D2	chr13:58920809-58921578|peak_85994	6
chr13	58966627	58966733	ORR1E	chr13:58966627-58966733|ORR1E	chr13:58966472-58966899|peak_86000	8
chr13	59439910	59440188	ORR1E	chr13:59439910-59440188|ORR1E	chr13:59439817-59440048|peak_86042	8
chr13	59575100	59575473	ORR1D2	chr13:59575100-59575473|ORR1D2	chr13:59575079-59575790|peak_86077	4
chr13	59745524	59745900	ORR1D2	chr13:59745524-59745900|ORR1D2	chr13:59745470-59745897|peak_86120	1
chr13	59940103	59940428	ORR1E	chr13:59940103-59940428|ORR1E	chr13:59939853-59940535|peak_86176	1
chr13	60594286	60594609	ORR1D2	chr13:60594286-60594609|ORR1D2	chr13:60594091-60594682|peak_86256	6
chr13	60644666	60644967	ORR1E	chr13:60644666-60644967|ORR1E	chr13:60644414-60645119|peak_86274	6
chr13	60683493	60683773	ORR1D2	chr13:60683493-60683773|ORR1D2	chr13:60682635-60683835|peak_86291	5
chr13	60691726	60691900	ORR1D2	chr13:60691726-60691900|ORR1D2	chr13:60691487-60692429|peak_86294	5
chr13	63309111	63309421	ORR1E	chr13:63309111-63309421|ORR1E	chr13:63309265-63309522|peak_86553	8
chr13	63394432	63394699	ORR1D2	chr13:63394432-63394699|ORR1D2	chr13:63394247-63395330|peak_86581	1
chr13	63476664	63476980	ORR1E	chr13:63476664-63476980|ORR1E	chr13:63476426-63477010|peak_86598	7
chr13	64422216	64422554	ORR1E	chr13:64422216-64422554|ORR1E	chr13:64421840-64422921|peak_86818	6
chr13	69485957	69486181	ORR1E	chr13:69485957-69486181|ORR1E	chr13:69485900-69486169|peak_87075	4
chr13	70092890	70093143	ORR1E	chr13:70092890-70093143|ORR1E	chr13:70092758-70093349|peak_87160	8
chr13	70373116	70373317	ORR1E	chr13:70373116-70373317|ORR1E	chr13:70373046-70373291|peak_87185	8
chr13	70749804	70750220	ORR1E	chr13:70749804-70750220|ORR1E	chr13:70749636-70750171|peak_87234	5
chr13	73591550	73591903	ORR1E	chr13:73591550-73591903|ORR1E	chr13:73591383-73591987|peak_87430	7
chr13	73793086	73793414	ORR1D2	chr13:73793086-73793414|ORR1D2	chr13:73792991-73793621|peak_87483	5
chr13	77777172	77777478	ORR1E	chr13:77777172-77777478|ORR1E	chr13:77776941-77777496|peak_87958	4
chr13	80932884	80933146	ORR1D2	chr13:80932884-80933146|ORR1D2	chr13:80932805-80933613|peak_88102	2
chr13	80933274	80933398	ORR1D2	chr13:80933274-80933398|ORR1D2	chr13:80932805-80933613|peak_88102	2
chr13	80974576	80974787	ORR1D2	chr13:80974576-80974787|ORR1D2	chr13:80974513-80974770|peak_88118	6
chr13	80985914	80986254	ORR1E	chr13:80985914-80986254|ORR1E	chr13:80985687-80986186|peak_88121	4
chr13	81041676	81042002	ORR1E	chr13:81041676-81042002|ORR1E	chr13:81041554-81042139|peak_88133	7
chr13	81047587	81047900	ORR1E	chr13:81047587-81047900|ORR1E	chr13:81047569-81047836|peak_88134	4
chr13	82496729	82497067	ORR1D2	chr13:82496729-82497067|ORR1D2	chr13:82496524-82497080|peak_88286	2
chr13	82772061	82772338	ORR1E	chr13:82772061-82772338|ORR1E	chr13:82772034-82772539|peak_88303	3
chr13	85402721	85403017	ORR1E	chr13:85402721-85403017|ORR1E	chr13:85402473-85403042|peak_88573	3
chr13	88738458	88738790	ORR1E	chr13:88738458-88738790|ORR1E	chr13:88738468-88738772|peak_88681	5
chr13	89341573	89341892	ORR1E	chr13:89341573-89341892|ORR1E	chr13:89341601-89342557|peak_88722	8
chr13	90108087	90108353	ORR1D2	chr13:90108087-90108353|ORR1D2	chr13:90108039-90108316|peak_88848	6
chr13	90350465	90350838	ORR1E	chr13:90350465-90350838|ORR1E	chr13:90350396-90350897|peak_88876	8
chr13	91090906	91091178	ORR1E	chr13:91090906-91091178|ORR1E	chr13:91090745-91092298|peak_88951	4
chr13	91199825	91200176	ORR1D2	chr13:91199825-91200176|ORR1D2	chr13:91199850-91200157|peak_88976	4
chr13	91253440	91253795	ORR1D2	chr13:91253440-91253795|ORR1D2	chr13:91253364-91253901|peak_88987	3
chr13	91792127	91792402	ORR1E	chr13:91792127-91792402|ORR1E	chr13:91791975-91792525|peak_89111	3
chr13	93662569	93662889	ORR1E	chr13:93662569-93662889|ORR1E	chr13:93662094-93663007|peak_89435	7
chr13	93762937	93763284	ORR1E	chr13:93762937-93763284|ORR1E	chr13:93762772-93763384|peak_89453	4
chr13	95075751	95076087	ORR1E	chr13:95075751-95076087|ORR1E	chr13:95075576-95076707|peak_89744	7
